"Status","Comment"
"Not SATD","// Own session is no longer in the call, disconnect from all others."
"Not SATD","// ""End meeting for all"" was used, we don't have a user list but everyone disconnects from the call"
"Not SATD","// The user needs to be set as in the call before the request is"
"Not SATD","// actually done to also cover the (unlikely) case that the request"
"Not SATD","// takes too long to return and the associated signaling message"
"Not SATD","// is received before the ""join call"" request ends."
"Not SATD","// The user needs to be set as not in the call before the request is"
"Not SATD","// actually done to also cover the (unlikely) case that the request"
"Not SATD","// takes too long to return and the associated signaling message"
"Not SATD","// is received before the ""leave call"" request ends."
"Not SATD","// When the MCU is used and there is a connection error the call is"
"Not SATD","// left and then joined again to perform the reconnection. In those"
"Not SATD","// cases the call should be kept active from the point of view of"
"Not SATD","// WebRTC."
"Not SATD","// The delayed connection for the own peer needs to be explicitly"
"Not SATD","// stopped, as the current own session is not passed along with the"
"Not SATD","// sessions of the other participants as ""disconnected"" to"
"Not SATD","// ""usersChanged"" when a call is left."
"Not SATD","// The peer, on the other hand, is ended by the calls below."
"Not SATD","// Besides stopping the media ""leaveCall"" would end the peers, but it"
"Not SATD","// does not stop the timers for pending connections, removes models or"
"Not SATD","// clears the call data, so this needs to be explicitly done here"
"Not SATD","// instead."
"Not SATD","// MCU screen offers do not include the ""broadcaster"" property,"
"Not SATD","// which is expected by SimpleWebRTC in screen offers from a remote"
"Not SATD","// peer, so it needs to be explicitly added."
"Not SATD","// Force leaving the call in WebRTC; when pulling messages stops due"
"Not SATD","// to failures the room is left, and leaving the room indirectly"
"Not SATD","// runs signaling.leaveCurrentCall(), but if the signaling fails to"
"Not SATD","// leave the call (which is likely due to the messages failing to be"
"Not SATD","// received) no event will be triggered and the call will not be"
"Not SATD","// left from WebRTC point of view."
"Not SATD","// If no flags are provided try to enable both audio and video."
"Not SATD","// Otherwise, try to enable only that allowed by the flags."
"Not SATD","// If running with MCU, the message must be sent through the"
"Not SATD","// publishing peer and will be distributed by the MCU to subscribers."
"Not SATD","// Send the current information about the state."
"Not SATD","// Only the media state needs to be sent, the nick was already sent"
"Not SATD","// in the offer/answer."
"Not SATD","// Reset ice restart counter for peer"
"Not SATD","// Disconnections are not handled with the MCU, only"
"Not SATD","// failures."
"Not SATD","// If the peer is still disconnected after 5 seconds we try"
"Not SATD","// ICE restart."
"Not SATD","//nextcloud-talk.readthedocs.io/en/latest/TURN/"">')"
"Not SATD","// This handles ICE failures of a receiver peer; ICE failures of"
"Not SATD","// the sender peer are handled in the ""iceFailed"" event."
"Not SATD","// Initialize ice restart counter for peer"
"Not SATD","// on caller side"
"Not SATD","// Work around Chromium bug where ""iceConnectionState"" never changes"
"Not SATD","// to ""failed"" (it stays as ""disconnected""). When that happens"
"Not SATD","// ""connectionState"" actually does change to ""failed"", so the normal"
"Not SATD","// handling of ""iceConnectionState === failed"" is triggered here."
"Not SATD","// Reconnects with a new session id will trigger ""usersChanged"""
"Not SATD","// with the users in the room and that will re-establish the"
"Not SATD","// peerconnection streams."
"Not SATD","// If flags are undefined the current call flags are used."
"Not SATD","// When the HPB is used and the negotiation is needed for a receiver"
"Not SATD","// peer (for example, to block the received video) there is no need"
"Not SATD","// to force a full reconnection, it is enough to reconnect only that"
"Not SATD","// peer."
"Not SATD","// If possible update connection rather than creating a new one."
"Not SATD","// Create a connection if the current one has failed, as it"
"Not SATD","// would require an ICE restart rather than update to recover."
"Not SATD","// If the connection needs to be updated but a new connection"
"Not SATD","// (or another update) is already pending ignore the new update."
"Not SATD","// If a new connection needs to be created rather than updated"
"Not SATD","// then force it even if there is another one already pending."
"Not SATD","// Negotiation needed will be first triggered before the connection"
"Not SATD","// is established, but forcing a reconnection should be done only"
"Not SATD","// once the connection was established."
"Not SATD","// Update the media flags if needed, as the renegotiation could"
"Not SATD","// have been caused by tracks being added or removed."
"Not SATD","// Negotiation is expected to be needed only when a new track is"
"Not SATD","// added to or removed from a peer. Therefore if the HPB is used"
"Not SATD","// the negotiation will be needed in the own peer, but if the"
"Not SATD","// HPB is not used it will be needed in all peers. However, in"
"Not SATD","// that case as soon as the forced reconnection is triggered all"
"Not SATD","// the peers will be cleared, so in practice there will be just"
"Not SATD","// one forced reconnection even if there are several peers."
"Not SATD","// FIXME: despite all of the above this is a dirty and ugly hack"
"Not SATD","// that should be fixed with proper renegotiation."
"Not SATD","// Look for any sender of each kind, even if the sender no longer"
"Not SATD","// has a track attached to it."
"Not SATD","// If the MCU is used and there is no sending peer there is no need"
"Not SATD","// to force a reconnection, as there will be no connection that"
"Not SATD","// needs to be stopped."
"Not SATD","// If a sender kind is no longer allowed a forced reconnection needs to"
"Not SATD","// be explicitly triggered. Otherwise ""removing"" the no longer allowed"
"Not SATD","// track will just set it to null in the sender, which does not trigger"
"Not SATD","// a ""negotiationneeded"" event and thus an automatic forced"
"Not SATD","// reconnection."
"Not SATD","// The flags may be updated later if, besides removing a sender, a"
"Not SATD","// track is also added (for example, when there are both a"
"Not SATD","// microphone and a camera and audio permissions are removed at the"
"Not SATD","// same time that video permissions are added). However, at this"
"Not SATD","// point it is not possible to know if that will happen (getting the"
"Not SATD","// new track is an async operation and it could fail), so the flags"
"Not SATD","// are updated only with the known values."
"Not SATD","// If media is already active and a track is added ""negotiationneeded"""
"Not SATD","// will be triggered, which in turn will automatically force a"
"Not SATD","// reconnection."
"Not SATD","// If media is not active but the participant does not have publishing"
"Not SATD","// permissions there is no need to start the media nor reconnect."
"Not SATD","// If the media fails to start there will be no media, so no need to"
"Not SATD","// reconnect. A reconnection will happen once the user selects a"
"Not SATD","// different device."
"Not SATD","// In some strange cases a Peer can be added before its"
"Not SATD","// participant is found in the list of participants."
"Not SATD","// The SIP bridge publisher does not have data channels, so they"
"Not SATD","// need to be explicitly disabled in the subscriber. Otherwise it"
"Not SATD","// would try to open them, which would cause an endless loop of"
"Not SATD","// renegotiations, as after a negotiation the data channels will"
"Not SATD","// still not be opened, which will trigger a negotiation again."
"Not SATD","// Make sure required data channels exist for all peers (that have"
"Not SATD","// not disabled them). This is required for peers that get created"
"Not SATD","// by SimpleWebRTC from received ""Offer"" messages. Otherwise the"
"Not SATD","// ""channelMessage"" will not be called."
"Not SATD","// A video with less than 2000 bytes is an empty single frame of the MCU"
"Not SATD","// console.debug('Participant is registered with with video but didn\'t send a lot of data, so we assume the video is disabled for now.')"
"Not SATD","// There should be just one video peer with that id, but iterating is"
"Not SATD","// safer."
"Not SATD","// With the MCU, a newly subscribed stream might not get the"
"Not SATD","// ""audioOn""/""videoOn"" messages as they are only sent when"
"Not SATD","// a user starts publishing. Instead wait for initial data"
"Not SATD","// and trigger events locally."
"Not SATD","// When enabling the local video if the video is not being sent a"
"Not SATD","// reconnection is forced to start sending it."
"Not SATD",""
"Not SATD","// ICE restarts will be handled by ""iceConnectionStateChange"""
"Not SATD","// above."
"Not SATD","// For now assume the connection to the MCU is interrupted on ICE"
"Not SATD","// failures and force a reconnection of all streams."
"Not SATD","// In some cases the browser may enter in a faulty state in which"
"Not SATD","// ""getUserMedia"" does not return neither successfully nor with an"
"Not SATD","// error. It is not possible to detect this except by guessing when some"
"Not SATD","// time passes and the user has not granted nor rejected the media"
"Not SATD","// permissions."
"Not SATD","// FIXME emit an event and handle it as needed instead of"
"Not SATD","// calling UI code from here."
"Not SATD","// If the current call flags do not match the expected ones (for"
"Not SATD","// example, if a new track is added during a forced reconnection the"
"Not SATD","// update would fail, and once joining the call finishes the flags for"
"Not SATD","// that new track would not be set) they need to be updated."
"Not SATD","// The other participants may not establish a connection if the original"
"Not SATD","// flags were just IN_CALL, so a forced reconnection needs to be"
"Not SATD","// triggered in that case."
"Not SATD",""
"Not SATD","// A reconnection is not needed if a device is disabled or if there are"
"Not SATD","// no other participants in the call. Even if there are other"
"Not SATD","// participants a reconnection is not needed if there are already sender"
"Not SATD","// peers (as ""negotiationneeded"" will be automatically triggered by them"
"Not SATD","// if needed, which will cause the reconnection). Only if there are no"
"Not SATD","// sender peers or there are, but the previous call flags were just ""in"
"Not SATD","// call"", a reconnection is needed to ensure that the other participants"
"Not SATD","// will try to connect with the local one."
"Not SATD",""
"Not SATD","// Both audio and video were explicitly disabled, no need to show an"
"Not SATD","// error."
"Not SATD","// Mostly happens in Chrome (NotFoundError): when no audio device available"
"Not SATD","// not sure what else can cause this"
"Not SATD","// Valid known messages, but handled elsewhere"
"Not SATD","// ""webrtc.sendToAll"" only sends the signaling message to participants"
"Not SATD","// for which there is a Peer object. Therefore the message needs to be"
"Not SATD","// explicitly sent here too to participants without audio and video."
"Not SATD","// ""roomType"" is not really relevant without a peer, but it is"
"Not SATD","// nevertheless expected in the message. As the signaling messages"
"Not SATD","// currently sent to all participants are related to video peers"
"Not SATD","// ""video"" is used as the room type."
"Not SATD","// Send the audio on and off events via data channel"
"Not SATD","// Send the nick changed event via data channel and signaling"
"Not SATD","//"
"Not SATD","// The message format is different in each case. Due to historical reasons"
"Not SATD","// the payload of the data channel message is either a string that contains"
"Not SATD","// the name (if the participant is a guest) or an object with ""name"" and"
"Not SATD","// ""userid"" string fields (when the participant is a user)."
"Not SATD","//"
"Not SATD","// In the newer signaling message, on the other hand, the payload is always"
"Not SATD","// an object with only a ""name"" string field."
"Not SATD","// Local screen added."
"Not SATD","// Running with MCU, no need to create screensharing"
"Not SATD","// subscriber for client itself."
"Not SATD","// Only need to notify clients here if running with MCU."
"Not SATD","// Otherwise SimpleWebRTC will notify each client on its own."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// The first added value will be meaningless as it will be 0 and"
"Not SATD","// used as the base for the rest of values."
"Not SATD","// The first cumulative value is treated as 0 as it is the base from"
"Not SATD","// which the rest of the values will be calculated."
"Not SATD","// first value is input, second is expected weighted average at the time"
"Not SATD","// first value is input, second is expected weighted average at the time"
"Not SATD","// first value is input, second is expected weighted average at the time"
"Not SATD","// first value is input, second is expected weighted average at the time"
"Not SATD","// first value is input, second is expected weighted average at the time"
"Not SATD","// first value is input, second is expected weighted average at the time"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Latest values have a higher weight than the default one to better detect"
"Not SATD","// sudden changes in the round trip time, which can lead to discarded (but"
"Not SATD","// not lost) packets."
"Not SATD","// Only the last relative value is used, but as it is a cumulative value the"
"Not SATD","// previous one is needed as a base to calculate the last one."
"Not SATD","// Note that even if the ICE connection state is ""disconnected"" the"
"Not SATD","// connection is actually active, media is still transmitted, and the"
"Not SATD","// stats are properly updated."
"Not SATD","// ""connectionState === failed"" needs to be checked due to a Chromium"
"Not SATD","// bug in which ""iceConnectionState"" can get stuck as ""disconnected"""
"Not SATD","// even if the connection has already failed."
"Not SATD","// Already active, nothing to do."
"Not SATD","// When a connection is started the stats must be reset, as a different"
"Not SATD","// peer connection could have been used before and its stats would be"
"Not SATD","// unrelated to the new one."
"Not SATD","// When a connection is restarted the reported stats continue from the"
"Not SATD","// last values. However, during the reconnection the stats will not be"
"Not SATD","// updated, so the timestamps will suddenly increase once the connection"
"Not SATD","// is ready again. This could cause a wrong analysis, so the stats"
"Not SATD","// should be reset too in that case."
"Not SATD","// Work around Chromium bug where ""iceConnectionState"" never changes"
"Not SATD","// to ""failed"" (it stays as ""disconnected""). When that happens"
"Not SATD","// ""connectionState"" actually does change to ""failed"", so the normal"
"Not SATD","// handling of ""iceConnectionState === failed"" is triggered here."
"Not SATD","// ""connectionState === failed"" needs to be checked due to a Chromium"
"Not SATD","// bug in which ""iceConnectionState"" can get stuck as ""disconnected"""
"Not SATD","// even if the connection has already failed."
"Not SATD","// Packets are calculated as ""packetsReceived + packetsLost"" or as"
"Not SATD","// ""packetsSent"" depending on the browser (see below)."
"Not SATD","// Packets stats for a sender are checked from the point of view of the"
"Not SATD","// receiver."
"Not SATD","// If ""packetsReceived"" is not available (like in Chromium) use"
"Not SATD","// ""packetsSent"" instead; it may be measured at a different time from"
"Not SATD","// the received statistics, so checking ""packetsLost"" against it may not"
"Not SATD","// be fully accurate, but it should be close enough."
"Not SATD","// Timestamp is set to ""timestampReceived"" or ""timestampSent"" depending"
"Not SATD","// on how ""packets"" were calculated."
"Not SATD","// In some (strange) cases a newer stat may report a lower value"
"Not SATD","// than a previous one (it seems to happen if the connection delay"
"Not SATD","// is high; probably the browser assumes that a packet was lost but"
"Not SATD","// later receives the acknowledgment). If that happens just keep the"
"Not SATD","// previous value to prevent distorting the analysis with negative"
"Not SATD","// ratios of lost packets."
"Not SATD","// Packets are calculated as ""packetsReceived + packetsLost""."
"Not SATD","// In some (strange) cases a newer stat may report a lower value"
"Not SATD","// than a previous one (it seems to happen if the connection delay"
"Not SATD","// is high; probably the browser assumes that a packet was lost but"
"Not SATD","// later receives the acknowledgment). If that happens just keep the"
"Not SATD","// previous value to prevent distorting the analysis with negative"
"Not SATD","// ratios of lost packets."
"Not SATD","// If the packets have changed now it is assumed that the previous stats"
"Not SATD","// were stalled."
"Not SATD","// Timestamps and round trip time are not distributed, as those"
"Not SATD","// values are properly updated even if the stats are stalled."
"Not SATD","// The packet stats are cumulative values, so the isolated values"
"Not SATD","// are got from the helper object."
"Not SATD","// If there were no transmitted packets in the last stats the ratio"
"Not SATD","// is higher than 1 both to signal that and to force the quality"
"Not SATD","// towards ""no transmitted data"" faster, but not immediately."
"Not SATD","// However, note that the quality will immediately change to ""very"
"Not SATD","// bad quality""."
"Not SATD","// The packet stats are cumulative values, so the isolated"
"Not SATD","// values are got from the helper object."
"Not SATD","// The stats might be in a temporary stall and the analysis is on hold"
"Not SATD","// until further stats arrive, so until that happens the last known"
"Not SATD","// state is returned again."
"Not SATD","// A high round trip time means that the delay is high, but it can also"
"Not SATD","// imply that some packets, even if they are not lost, are anyway"
"Not SATD","// discarded to try to keep the playing rate in real time."
"Not SATD","// Round trip time is measured in seconds."
"Not SATD","// In some cases there may be packets being transmitted without any lost"
"Not SATD","// packet, but if the number of packets is too low the connection is"
"Not SATD","// most likely in bad shape anyway."
"Not SATD","// Note that in the case of video the number of transmitted packets"
"Not SATD","// depend on the resolution, frame rate and changes between frames, but"
"Not SATD","// even for a small (320x420) static video around 20 packets are"
"Not SATD","// transmitted on a good connection. If a high quality video is tried to"
"Not SATD","// be sent on a bad network the browser will automatically reduce its"
"Not SATD","// quality to keep a smooth video, albeit on a lower resolution. Thus"
"Not SATD","// with a threshold of 10 packets issues can be detected too for videos,"
"Not SATD","// although only once they can not be further downscaled."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Talk specific"
"Not SATD","// Talk specific"
"Not SATD","// ""undefined"" is used for values not known yet; ""null"" or ""false"""
"Not SATD","// are used for known but negative/empty values."
"Not SATD","// The audio element is part of the model to ensure that it can be"
"Not SATD","// played if needed even if there is no view for it."
"Not SATD","// ""videoBlocked"" is ""true"" only if the video is blocked and it would"
"Not SATD","// have been available in the remote peer if not blocked."
"Not SATD","// The audio element is part of the model to ensure that it can be"
"Not SATD","// played if needed even if there is no view for it."
"Not SATD","// ""peer.nick"" is set only for users and when the MCU is not used."
"Not SATD","// The nick could be changed even if there is no Peer object."
"Not SATD","// Mute locally too, as even when sending to all the sender will not"
"Not SATD","// receive the message."
"Not SATD","// The hand could be raised even if there is no Peer object."
"Not SATD","// Special case when the participant has no streams."
"Not SATD","// Reset state that depends on the Peer object."
"Not SATD","// Work around Chromium bug where ""iceConnectionState"" gets stuck as"
"Not SATD","// ""disconnected"" even if the connection already failed."
"Not SATD","// Set expected state in Peer object."
"Not SATD","// Ensure that the name is set, as when the MCU is not used it will"
"Not SATD","// not be set later for registered users without microphone nor"
"Not SATD","// camera."
"Not SATD","// ""connecting"" state is not changed when entering the ""disconnected"""
"Not SATD","// state, as it can be entered while still connecting (if done from"
"Not SATD","// ""checking"") or once already connected (from ""connected"" or"
"Not SATD","// ""completed"")."
"Not SATD","// Reset state that depends on the screen Peer object."
"Not SATD","// Set expected state in screen Peer object."
"Not SATD","// Store value to be able to apply it again if a new Peer object is set."
"Not SATD","// Store value to be able to apply it again if a new Peer object is set."
"Not SATD","// Use same quality for simulcast and temporal layer."
"Not SATD","// Store value to be able to apply it again if a new screen Peer object"
"Not SATD","// is set."
"Not SATD","// Use same quality for simulcast and temporal layer."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Reset state that depends on the Peer object."
"Not SATD","// Work around Chromium bug where ""iceConnectionState"" gets stuck as"
"Not SATD","// ""disconnected"" even if the connection already failed."
"Not SATD","// 'failed-no-restart' is not emitted by own peer"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Although there could be several local streams active at the same"
"Not SATD","// time (if the local media is started again before stopping it"
"Not SATD","// first) the methods to control them (""mute"", ""unmute"","
"Not SATD","// ""pauseVideo"" and ""resumeVideo"") act on all the streams, it is not"
"Not SATD","// possible to control them individually. Also all local streams"
"Not SATD","// are transmitted when a Peer is created, but if another local"
"Not SATD","// stream is then added it will not be automatically added to the"
"Not SATD","// Peer. As it is not well supported and there is also no need to"
"Not SATD","// use several local streams for now it is assumed that only one"
"Not SATD","// local stream will be active at the same time."
"Not SATD","// Only a single local stream is assumed to be active at the same time."
"Not SATD","// ""audioEnabled"" needs to be explicitly set to false, as there is"
"Not SATD","// no audio track and thus disabling the audio will not trigger the"
"Not SATD","// handler for ""localTrackEnabledChanged""; calling ""disableAudio()"""
"Not SATD","// just ensures that the audio will be initially disabled if it"
"Not SATD","// becomes available again later."
"Not SATD","// ""videoEnabled"" needs to be explicitly set to false, as there is"
"Not SATD","// no video track and thus disabling the video will not trigger the"
"Not SATD","// handler for ""localTrackEnabledChanged""; calling ""disableVideo()"""
"Not SATD","// just ensures that the video will be initially disabled if it"
"Not SATD","// becomes available again later."
"Not SATD","// Set state locally too, as even when sending to all the sender will not"
"Not SATD","// receive the message."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Event implementations do not support advanced parameters like ""options"""
"Not SATD","// or ""useCapture""."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Event implementations do not support advanced parameters like ""options"""
"Not SATD","// or ""useCapture""."
"Not SATD",""
"Not SATD","// getScreenMedia helper by @HenrikJoreteg"
"Not SATD","// cache for constraints and callback"
"Not SATD","// Disable default audio optimizations, as they are meant to be used"
"Not SATD","// with a microphone input."
"Not SATD","// Chrome 71 dropped support for ""window.chrome.webstore;""."
"Not SATD","// ""known"" crash in chrome 34 and 35 on linux"
"Not SATD","// check that the extension is installed by looking for a"
"Not SATD","// sessionStorage variable that contains the extension id"
"Not SATD","// this has to be set after installation unless the contest"
"Not SATD","// script does that"
"Not SATD","// user canceled"
"Not SATD","// window.cefGetScreenMedia is experimental - may be removed without notice"
"Not SATD","// chrome 26 - chrome 33 way to do it -- requires bad chrome://flags"
"Not SATD","// note: this is basically in maintenance mode and will go away soon"
"Not SATD","// chrome 34+ way requiring an extension"
"Not SATD","// workaround for https://bugzilla.mozilla.org/show_bug.cgi?id=1045810"
"Not SATD","// user canceled"
"Not SATD",""
"Not SATD","// Only mediaDevicesManager is used, but it can not be assigned here due to not"
"Not SATD","// being initialized yet."
"Not SATD","// If local media is started with neither audio nor video the local media"
"Not SATD","// will not be active (it will not react to changes in the selected media"
"Not SATD","// devices). It is just a special case in which starting succeeds with a"
"Not SATD","// null stream."
"Not SATD","// ""streamSet"" is always emitted along with ""trackReplaced"", so the"
"Not SATD","// ""localStreamChanged"" only needs to be relayed on ""trackReplaced""."
"Not SATD","// ""localStreamChanged"" is expected to be emitted also when the tracks"
"Not SATD","// of the stream change, even if the stream itself is the same."
"Not SATD","// MediaStreamTrack does not emit an event when the enabled property"
"Not SATD","// changes, so it needs to be explicitly notified."
"Not SATD","// Handlers need to be removed before stopping the stream to prevent"
"Not SATD","// relaying no longer needed events."
"Not SATD","// enable the callback"
"Not SATD","// Audio controls"
"Not SATD","// Video controls"
"Not SATD","// Combined controls"
"Not SATD","// Internal methods for enabling/disabling audio/video"
"Not SATD","// check if all audio streams are enabled"
"Not SATD","// If no audioTracks were found, that means there is no microphone device."
"Not SATD","// In that case, isAudioEnabled should return false."
"Not SATD","// check if all video streams are enabled"
"Not SATD","// If no videoTracks were found, that means there is no camera device."
"Not SATD","// In that case, isVideoEnabled should return false."
"Not SATD","// fallback for old .localScreen behaviour"
"Not SATD",""
"Not SATD","// call emitter constructor"
"Not SATD","// key (datachannel label) -> value (array[pending messages])"
"Not SATD","// Just fire negotiation needed events for now"
"Not SATD","// When browser re-negotiation handling seems to work"
"Not SATD","// we can use this as the trigger for starting the offer/answer process"
"Not SATD","// automatically. We'll just leave it be for now while this stabalizes."
"Not SATD","// Ensure that initially disabled tracks are stopped after"
"Not SATD","// establishing a connection."
"Not SATD","// The stream is not known, but it is only used when the"
"Not SATD","// track is added, so it can be ignored here."
"Not SATD","// currently, in chrome only the initiator goes to failed"
"Not SATD","// so we need to signal this to the peer"
"Not SATD","// Work around Chromium bug where ""iceConnectionState"" never changes to"
"Not SATD","// ""failed"" (it stays as ""disconnected""). When that happens"
"Not SATD","// ""connectionState"" actually does change to ""failed"", so the normal"
"Not SATD","// handling of ""iceConnectionState === failed"" is triggered here."
"Not SATD","// handle screensharing/broadcast mode"
"Not SATD","// TODO What would happen if the track is replaced while the peer is"
"Not SATD","// still negotiating the offer and answer?"
"Not SATD","// proxy events to parent"
"Not SATD","// Helper method to munge an SDP to enable simulcasting (Chrome only)"
"Not SATD","// Taken from janus.js (MIT license)."
"Not SATD",""
"Not SATD","// Let's munge the SDP to add the attributes for enabling simulcasting"
"Not SATD","// (based on https://gist.github.com/ggarber/a19b4c33510028b9c657)"
"Not SATD","// New video m-line: make sure it's the first one"
"Not SATD","// We're done, let's add the new attributes here"
"Not SATD","// New non-video m-line: do we have what we were looking for?"
"Not SATD","// We're done, let's add the new attributes here"
"Not SATD","// Couldn't find a FID attribute, let's just take the first video SSRC we find"
"Not SATD","// New video m-line: make sure it's the first one"
"Not SATD","// We're done, let's add the new attributes here"
"Not SATD","// New non-video m-line: do we have what we were looking for?"
"Not SATD","// We're done, let's add the new attributes here"
"Not SATD","// Still nothing, let's just return the SDP we were asked to munge"
"Not SATD","// Append at the end"
"Not SATD","// Generate a couple of SSRCs (for retransmissions too)"
"Not SATD","// Note: should we check if there are conflicts, here?"
"Not SATD","// Add attributes to the SDP"
"Not SATD","// Add the same info for the retransmission SSRC"
"Not SATD",""
"Not SATD","// This SDP munging only works with Chrome (Safari STP may support it too)"
"Not SATD","// The offer is a RTCSessionDescription that only serializes"
"Not SATD","// its own attributes to JSON, so if extra attributes are needed"
"Not SATD","// a regular object has to be sent instead."
"Not SATD","// Transceivers for HPB subscribers have the transceiver kind in its mid."
"Not SATD","// In general, the transceiver kind can be got from the receiver track, as"
"Not SATD","// it will always be there, even if the transceiver is inactive or the"
"Not SATD","// remote sender never had a track."
"Not SATD","// The answer is a RTCSessionDescription that only serializes"
"Not SATD","// its own attributes to JSON, so if extra attributes are needed"
"Not SATD","// a regular object has to be sent instead."
"Not SATD","// send via signalling channel"
"Not SATD","// send via data channel"
"Not SATD","// returns true when message was sent and false if channel is not open"
"Not SATD","// Internal method registering handlers for a data channel and emitting events on the peer"
"Not SATD","// Check if there are messages that could not be send"
"Not SATD","// Fetch or create a data channel by the given name"
"Not SATD","// if we don't have one by this label, create it"
"Not SATD","// Retain legacy data structure for compatibility with"
"Not SATD","// mobile clients."
"Not SATD","// well, the webrtc api requires that we either"
"Not SATD","// a) create a datachannel a priori"
"Not SATD","// b) do a renegotiation later to add the SCTP m-line"
"Not SATD","// Let's do (a) first..."
"Not SATD","// For compatibility with older browsers ""finally"" should not be used on"
"Not SATD","// Promises."
"Not SATD","// Do not replace the tracks when the connection has not started"
"Not SATD","// yet, as Firefox can get ""stuck"" and not replace the tracks even"
"Not SATD","// if tried later again once connected."
"Not SATD","// If the track is added instead of replaced a renegotiation will be"
"Not SATD","// needed, so stop replacing tracks."
"Not SATD","// The track should be replaced in just one sender, but an array of promises"
"Not SATD","// is used to be on the safe side."
"Not SATD","// The old track was disabled and thus already stopped, so it does"
"Not SATD","// not need to be replaced, but the null track needs to be set as"
"Not SATD","// the disabled track."
"Not SATD","// A null track can match on audio and video senders, so it needs to be"
"Not SATD","// ensured that the sender kind and the new track kind are compatible."
"Not SATD","// However, in some cases it may not be possible to know the sender"
"Not SATD","// kind. In those cases just go ahead and try to replace the track; if"
"Not SATD","// the kind does not match then replacing the track will fail, but this"
"Not SATD","// should not prevent replacing the track with a proper one later, nor"
"Not SATD","// affect any other sender."
"Not SATD","// Save reference to trackDisabled to be able to restore it if the track"
"Not SATD","// can not be replaced."
"Not SATD","// Nothing to replace now, it will be done once the track is"
"Not SATD","// enabled."
"Not SATD","// Replace with a null track to stop the sender."
"Not SATD","// If the call started when the audio or video device was not active there"
"Not SATD","// will be no sender for that type. In that case the track needs to be added"
"Not SATD","// instead of replaced."
"Not SATD","// If the HPB is not used or if it is used and this is a sender peer the"
"Not SATD","// remote video can not be blocked."
"Not SATD","// Besides that the remote video is not blocked either if the signaling"
"Not SATD","// server does not support updating the subscribers; in that case a new"
"Not SATD","// connection would need to be established and due to this the audio would"
"Not SATD","// be interrupted during the connection change."
"Not SATD","// If the HPB is used the remote video can be blocked through a standard"
"Not SATD","// WebRTC renegotiation or by toggling the video directly in Janus. The last"
"Not SATD","// one is preferred, as it requires less signaling messages to be exchanged"
"Not SATD","// and, besides that, the browser starts to decode the video faster once"
"Not SATD","// enabled again."
"Not SATD","// The ""negotiationneeded"" event is emitted if needed based on the direction"
"Not SATD","// changes."
"Not SATD","// Note that there will be a video transceiver even if the remote"
"Not SATD","// participant is sending a null video track (either because there is a"
"Not SATD","// camera but the video is disabled or because the camera was removed during"
"Not SATD","// the call), so a renegotiation could be needed also in that case."
"Not SATD",""
"Not SATD","// We also allow a 'logger' option. It can be any object that implements"
"Not SATD","// log, warn, and error methods."
"Not SATD","// We log nothing by default, following ""the rule of silence"":"
"Not SATD","// http://www.linfo.org/rule_of_silence.html"
"Not SATD","// we assume that if you're in debug mode and you didn't"
"Not SATD","// pass in a logger, you actually want to log as much as"
"Not SATD","// possible."
"Not SATD","// or we'll use your logger which should have its own logic"
"Not SATD","// for output. Or we'll return the no-op."
"Not SATD","// set our config from options"
"Not SATD","// Override screensharing support detection to fit the custom"
"Not SATD","// ""getScreenMedia"" module."
"Not SATD","// Note that this is a coarse check; calling ""getScreenMedia"" may fail even"
"Not SATD","// if ""supportScreenSharing"" is true."
"Not SATD","// attach detected support for convenience"
"Not SATD","// call WildEmitter constructor"
"Not SATD","// if (!peer) peer = peers[0]; // fallback for old protocol versions"
"Not SATD","// ""nickChanged"" can be received from a participant without a Peer"
"Not SATD","// object if that participant is not sending audio nor video."
"Not SATD","// ""raisedHand"" can be received from a participant without a Peer"
"Not SATD","// object if that participant is not sending audio nor video."
"Not SATD","// instantiate our main WebRTC helper"
"Not SATD","// using same logger from logic here"
"Not SATD","// attach a few methods from underlying lib to simple."
"Not SATD","// proxy events from WebRTC"
"Not SATD","// log all events in debug mode"
"Not SATD","// resets/overrides the config"
"Not SATD","// appends to the config"
"Not SATD",""
"Not SATD","// local ice failure"
"Not SATD",""
"Not SATD","// remote ice failure"
"Not SATD","// sending mute/unmute to all peers"
"Not SATD","// screensharing events"
"Not SATD","// NOTE: we don't create screen peers for existing video peers here,"
"Not SATD","// this is done by the application code in ""webrtc.js""."
"Not SATD",""
"Not SATD","// Notify peers were sending to."
"Not SATD",""
"Not SATD","// makes the entire PC config overridable"
"Not SATD","// We also allow a 'logger' option. It can be any object that implements"
"Not SATD","// log, warn, and error methods."
"Not SATD","// We log nothing by default, following ""the rule of silence"":"
"Not SATD","// http://www.linfo.org/rule_of_silence.html"
